img_id,folder_name,category_id,category_abbre,category_full_name
018137.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018138.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
018139.jpg,PATTERN,23,PL-Pat,Pattern
018140.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018141.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
018142.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018143.jpg,SCATTER,24,P-Scat,Scatter
018144.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
018145.jpg,DIFFUSE,20,LS-Dif,Diffuse
018146.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
018147.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018148.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
018149.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018150.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
018151.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
018152.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
018153.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
018154.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
018155.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
018156.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
018157.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018158.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018159.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
018160.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
018161.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
018162.jpg,PERSPECTIVE,21,S-Per,Perspective
018163.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018164.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
018165.jpg,DIFFUSE,20,LS-Dif,Diffuse
018166.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
018167.jpg,SCATTER,24,P-Scat,Scatter
018168.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018169.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
018170.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
018171.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018172.jpg,SCATTER,24,P-Scat,Scatter
018173.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
018174.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
018175.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
018176.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
018177.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
018178.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
018179.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
018180.jpg,DIFFUSE,20,LS-Dif,Diffuse
018181.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018182.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
018183.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
018184.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
018185.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
018186.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
018187.jpg,PATTERN,23,PL-Pat,Pattern
018188.jpg,DENSE,22,PL-Den,Random- Dense
018189.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018190.jpg,DENSE,22,PL-Den,Random- Dense
018191.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
018192.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
018193.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018194.jpg,PATTERN,23,PL-Pat,Pattern
018195.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
018196.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018197.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
018198.jpg,PATTERN,23,PL-Pat,Pattern
018199.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
018200.jpg,SCATTER,24,P-Scat,Scatter
018201.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018202.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
018203.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018204.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018205.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
018206.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
018207.jpg,SCATTER,24,P-Scat,Scatter
018208.jpg,DIFFUSE,20,LS-Dif,Diffuse
018209.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
018210.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018211.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018212.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018213.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
018214.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018215.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
018216.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018217.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
018218.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018219.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
018220.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
018221.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
018222.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018223.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
018224.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018225.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
018226.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
018227.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
018228.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
018229.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
018230.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018231.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
018232.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
018233.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018234.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018235.jpg,DIFFUSE,20,LS-Dif,Diffuse
018236.jpg,PATTERN,23,PL-Pat,Pattern
018237.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
018238.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
018239.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018240.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
018241.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018242.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
018243.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
018244.jpg,DIFFUSE,20,LS-Dif,Diffuse
018245.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
018246.jpg,PERSPECTIVE,21,S-Per,Perspective
018247.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
018248.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018249.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
018250.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
018251.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
018252.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018253.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018254.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
018255.jpg,DIFFUSE,20,LS-Dif,Diffuse
018256.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
018257.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
018258.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018259.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018260.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
018261.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
018262.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018263.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
018264.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
018265.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
018266.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
018267.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018268.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
018269.jpg,PERSPECTIVE,21,S-Per,Perspective
018270.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018271.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
018272.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
018273.jpg,PATTERN,23,PL-Pat,Pattern
018274.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018275.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
018276.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
018277.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018278.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018279.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
018280.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
018281.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
018282.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018283.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
018284.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
018285.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
018286.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
018287.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018288.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
018289.jpg,PATTERN,23,PL-Pat,Pattern
018290.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
018291.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
018292.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
018293.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
018294.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
018295.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018296.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
018297.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018298.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018299.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018300.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
018301.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
018302.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
018303.jpg,PATTERN,23,PL-Pat,Pattern
018304.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
018305.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
018306.jpg,DENSE,22,PL-Den,Random- Dense
018307.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018308.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018309.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
018310.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
018311.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
018312.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018313.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
018314.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
018315.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
018316.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
018317.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
018318.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
018319.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
018320.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018321.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018322.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018323.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
018324.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
018325.jpg,DIFFUSE,20,LS-Dif,Diffuse
018326.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
018327.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
018328.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018329.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
018330.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
018331.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
018332.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018333.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
018334.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
018335.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
018336.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
018337.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
018338.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
018339.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018340.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018341.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
018342.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
018343.jpg,SCATTER,24,P-Scat,Scatter
018344.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
018345.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018346.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
018347.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
018348.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018349.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018350.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018351.jpg,DIFFUSE,20,LS-Dif,Diffuse
018352.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
018353.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
018354.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
018355.jpg,DENSE,22,PL-Den,Random- Dense
018356.jpg,PATTERN,23,PL-Pat,Pattern
018357.jpg,DIFFUSE,20,LS-Dif,Diffuse
018358.jpg,DIFFUSE,20,LS-Dif,Diffuse
018359.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
018360.jpg,DIFFUSE,20,LS-Dif,Diffuse
018361.jpg,PATTERN,23,PL-Pat,Pattern
018362.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
018363.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018364.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
018365.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
018366.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
018367.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
018368.jpg,DIFFUSE,20,LS-Dif,Diffuse
018369.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
018370.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018371.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018372.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
018373.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
018374.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
018375.jpg,SCATTER,24,P-Scat,Scatter
018376.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
018377.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
018378.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018379.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018380.jpg,PERSPECTIVE,21,S-Per,Perspective
018381.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018382.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018383.jpg,PERSPECTIVE,21,S-Per,Perspective
018384.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018385.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
018386.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
018387.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018388.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
018389.jpg,PERSPECTIVE,21,S-Per,Perspective
018390.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
018391.jpg,SCATTER,24,P-Scat,Scatter
018392.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018393.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018394.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018395.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018396.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018397.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
018398.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
018399.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
018400.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018401.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
018402.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018403.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
018404.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018405.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
018406.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018407.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
018408.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018409.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
018410.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
018411.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
018412.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
018413.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
018414.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
018415.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
018416.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
018417.jpg,PERSPECTIVE,21,S-Per,Perspective
018418.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
018419.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
018420.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
018421.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018422.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018423.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
018424.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018425.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018426.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018427.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
018428.jpg,DENSE,22,PL-Den,Random- Dense
018429.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018430.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
018431.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
018432.jpg,PATTERN,23,PL-Pat,Pattern
018433.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
018434.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
018435.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
018436.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
018437.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018438.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018439.jpg,PERSPECTIVE,21,S-Per,Perspective
018440.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018441.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018442.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
018443.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018444.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018445.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
018446.jpg,PATTERN,23,PL-Pat,Pattern
018447.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
018448.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018449.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018450.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
018451.jpg,PERSPECTIVE,21,S-Per,Perspective
018452.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
018453.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
018454.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
018455.jpg,PATTERN,23,PL-Pat,Pattern
018456.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018457.jpg,PERSPECTIVE,21,S-Per,Perspective
018458.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
018459.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
018460.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
018461.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018462.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018463.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
018464.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
018465.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
018466.jpg,DENSE,22,PL-Den,Random- Dense
018467.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
018468.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
018469.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
018470.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
018471.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
018472.jpg,PATTERN,23,PL-Pat,Pattern
018473.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
018474.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
018475.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
018476.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
018477.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018478.jpg,SCATTER,24,P-Scat,Scatter
018479.jpg,SCATTER,24,P-Scat,Scatter
018480.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
018481.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018482.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
018483.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
018484.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
018485.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
018486.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
018487.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
018488.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018489.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
018490.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018491.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018492.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
018493.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
018494.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
018495.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018496.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
018497.jpg,PERSPECTIVE,21,S-Per,Perspective
018498.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018499.jpg,DIFFUSE,20,LS-Dif,Diffuse
018500.jpg,PERSPECTIVE,21,S-Per,Perspective
018501.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
018502.jpg,PATTERN,23,PL-Pat,Pattern
018503.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018504.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018505.jpg,PERSPECTIVE,21,S-Per,Perspective
018506.jpg,PERSPECTIVE,21,S-Per,Perspective
018507.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
018508.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
018509.jpg,PERSPECTIVE,21,S-Per,Perspective
018510.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
018511.jpg,PERSPECTIVE,21,S-Per,Perspective
018512.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
018513.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
018514.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018515.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
018516.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
018517.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
018518.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
018519.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
018520.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
018521.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
018522.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
018523.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
018524.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
018525.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
018526.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
018527.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
018528.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
018529.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
018530.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
